in s,C1 in V,C2 in V
-1.13328E-01,6.668711E+00,8.780430E+00
-1.13328E-01,6.815195E+00,8.926914E+00
-1.13304E-01,6.668711E+00,8.790195E+00
-1.13304E-01,6.815195E+00,8.936680E+00
-1.13280E-01,6.678477E+00,8.790195E+00
-1.13280E-01,6.815195E+00,8.936680E+00
-1.13256E-01,6.678477E+00,8.790195E+00
-1.13256E-01,6.824961E+00,8.936680E+00
-1.13232E-01,6.668711E+00,8.790195E+00
-1.13232E-01,6.824961E+00,8.936680E+00
-1.13208E-01,6.668711E+00,8.790195E+00
-1.13208E-01,6.824961E+00,8.936680E+00
-1.13184E-01,6.658945E+00,8.790195E+00
-1.13184E-01,6.824961E+00,8.936680E+00
-1.13160E-01,6.658945E+00,8.790195E+00
-1.13160E-01,6.815195E+00,8.936680E+00
-1.13136E-01,6.668711E+00,8.790195E+00
-1.13136E-01,6.815195E+00,8.926914E+00
-1.13112E-01,6.668711E+00,8.790195E+00
-1.13112E-01,6.805430E+00,8.936680E+00
-1.13088E-01,6.668711E+00,8.780430E+00
-1.13088E-01,6.805430E+00,8.946445E+00
-1.13064E-01,6.668711E+00,8.565586E+00
-1.13064E-01,6.805430E+00,8.946445E+00
-1.13040E-01,6.668711E+00,8.360508E+00
-1.13040E-01,6.805430E+00,9.405430E+00
-1.13016E-01,6.668711E+00,8.360508E+00
-1.13016E-01,6.805430E+00,9.405430E+00
-1.12992E-01,6.668711E+00,8.604648E+00
-1.12992E-01,6.815195E+00,9.268711E+00
-1.12968E-01,6.658945E+00,8.663242E+00
-1.12968E-01,6.815195E+00,9.092930E+00
-1.12944E-01,6.658945E+00,8.214023E+00
-1.12944E-01,6.805430E+00,8.975742E+00
-1.12920E-01,6.668711E+00,8.008945E+00
-1.12920E-01,6.805430E+00,8.975742E+00
-1.12896E-01,6.658945E+00,8.008945E+00
-1.12896E-01,6.805430E+00,8.897617E+00
-1.12872E-01,6.658945E+00,8.057773E+00
-1.12872E-01,6.805430E+00,8.790195E+00
-1.12848E-01,6.668711E+00,8.262852E+00
-1.12848E-01,6.805430E+00,8.790195E+00
-1.12824E-01,6.668711E+00,8.262852E+00
-1.12824E-01,6.805430E+00,8.731602E+00
-1.12800E-01,6.658945E+00,8.380039E+00
-1.12800E-01,6.805430E+00,8.839023E+00
-1.12776E-01,6.658945E+00,8.448398E+00
-1.12776E-01,6.805430E+00,8.878086E+00
-1.12752E-01,6.649180E+00,8.448398E+00
-1.12752E-01,6.805430E+00,8.897617E+00
-1.12728E-01,6.649180E+00,8.536289E+00
-1.12728E-01,6.795664E+00,8.985508E+00
-1.12704E-01,6.649180E+00,8.633945E+00
-1.12704E-01,6.795664E+00,9.024570E+00
-1.12680E-01,6.658945E+00,8.731602E+00
-1.12680E-01,6.795664E+00,9.161289E+00
-1.12656E-01,6.658945E+00,8.497227E+00
-1.12656E-01,6.795664E+00,9.161289E+00
-1.12632E-01,6.649180E+00,8.458164E+00
-1.12632E-01,6.795664E+00,8.858555E+00
-1.12608E-01,6.649180E+00,8.458164E+00
-1.12608E-01,6.795664E+00,8.995273E+00
-1.12584E-01,6.658945E+00,8.409336E+00
-1.12584E-01,6.795664E+00,8.995273E+00
-1.12560E-01,6.649180E+00,8.409336E+00
-1.12560E-01,6.795664E+00,9.053867E+00
-1.12536E-01,6.649180E+00,8.526523E+00
-1.12536E-01,6.795664E+00,9.053867E+00
-1.12512E-01,6.649180E+00,8.516758E+00
-1.12512E-01,6.795664E+00,8.985508E+00
-1.12488E-01,6.649180E+00,8.370273E+00
-1.12488E-01,6.795664E+00,8.985508E+00
-1.12464E-01,6.649180E+00,8.370273E+00
-1.12464E-01,6.795664E+00,8.946445E+00
-1.12440E-01,6.649180E+00,8.448398E+00
-1.12440E-01,6.795664E+00,8.946445E+00
-1.12416E-01,6.649180E+00,8.389805E+00
-1.12416E-01,6.795664E+00,8.819492E+00
-1.12392E-01,6.639414E+00,8.272617E+00
-1.12392E-01,6.795664E+00,8.751133E+00
-1.12368E-01,6.639414E+00,8.253086E+00
-1.12368E-01,6.795664E+00,8.575352E+00
-1.12344E-01,6.639414E+00,8.253086E+00
-1.12344E-01,6.785898E+00,8.594883E+00
-1.12320E-01,6.639414E+00,8.243320E+00
-1.12320E-01,6.795664E+00,8.594883E+00
-1.12296E-01,6.639414E+00,8.243320E+00
-1.12296E-01,6.795664E+00,8.536289E+00
-1.12272E-01,6.639414E+00,8.243320E+00
-1.12272E-01,6.795664E+00,8.546055E+00
-1.12248E-01,6.639414E+00,8.243320E+00
-1.12248E-01,6.795664E+00,8.546055E+00
-1.12224E-01,6.639414E+00,8.243320E+00
-1.12224E-01,6.785898E+00,8.526523E+00
-1.12200E-01,6.629648E+00,8.301914E+00
-1.12200E-01,6.795664E+00,8.536289E+00
-1.12176E-01,6.629648E+00,8.311680E+00
-1.12176E-01,6.795664E+00,8.536289E+00
-1.12152E-01,6.629648E+00,8.243320E+00
-1.12152E-01,6.785898E+00,8.497227E+00
-1.12128E-01,6.639414E+00,8.243320E+00
-1.12128E-01,6.785898E+00,8.467930E+00
-1.12104E-01,6.639414E+00,8.253086E+00
-1.12104E-01,6.785898E+00,8.428867E+00
-1.12080E-01,6.639414E+00,8.262852E+00
-1.12080E-01,6.776133E+00,8.448398E+00
-1.12056E-01,6.639414E+00,8.262852E+00
-1.12056E-01,6.785898E+00,8.467930E+00
-1.12032E-01,6.629648E+00,8.272617E+00
-1.12032E-01,6.785898E+00,8.467930E+00
-1.12008E-01,6.629648E+00,8.311680E+00
-1.12008E-01,6.785898E+00,8.516758E+00
-1.11984E-01,6.629648E+00,8.340977E+00
-1.11984E-01,6.776133E+00,8.526523E+00
-1.11960E-01,6.639414E+00,8.370273E+00
-1.11960E-01,6.776133E+00,8.546055E+00
-1.11936E-01,6.639414E+00,8.399570E+00
-1.11936E-01,6.776133E+00,8.555820E+00
-1.11912E-01,6.639414E+00,8.399570E+00
-1.11912E-01,6.776133E+00,8.555820E+00
-1.11888E-01,6.629648E+00,8.301914E+00
-1.11888E-01,6.776133E+00,8.555820E+00
-1.11864E-01,6.629648E+00,8.301914E+00
-1.11864E-01,6.776133E+00,8.555820E+00
-1.11840E-01,6.639414E+00,8.272617E+00
-1.11840E-01,6.776133E+00,8.516758E+00
-1.11816E-01,6.639414E+00,8.194492E+00
-1.11816E-01,6.776133E+00,8.458164E+00
-1.11792E-01,6.629648E+00,8.174961E+00
-1.11792E-01,6.785898E+00,8.419102E+00
-1.11768E-01,6.629648E+00,8.174961E+00
-1.11768E-01,6.785898E+00,8.340977E+00
-1.11744E-01,6.629648E+00,8.174961E+00
-1.11744E-01,6.785898E+00,8.389805E+00
-1.11720E-01,6.629648E+00,8.194492E+00
-1.11720E-01,6.776133E+00,8.448398E+00
-1.11696E-01,6.629648E+00,8.272617E+00
-1.11696E-01,6.776133E+00,8.487461E+00
-1.11672E-01,6.629648E+00,8.321445E+00
-1.11672E-01,6.776133E+00,8.497227E+00
-1.11648E-01,6.629648E+00,8.272617E+00
-1.11648E-01,6.776133E+00,8.497227E+00
-1.11624E-01,6.629648E+00,8.243320E+00
-1.11624E-01,6.776133E+00,8.448398E+00
-1.11600E-01,6.629648E+00,8.223789E+00
-1.11600E-01,6.776133E+00,8.419102E+00
-1.11576E-01,6.629648E+00,8.223789E+00
-1.11576E-01,6.766367E+00,8.419102E+00
-1.11552E-01,6.629648E+00,8.253086E+00
-1.11552E-01,6.766367E+00,8.448398E+00
-1.11528E-01,6.629648E+00,8.253086E+00
-1.11528E-01,6.785898E+00,8.448398E+00
-1.11504E-01,6.629648E+00,8.253086E+00
-1.11504E-01,6.785898E+00,8.546055E+00
-1.11480E-01,6.629648E+00,8.311680E+00
-1.11480E-01,6.785898E+00,8.594883E+00
-1.11456E-01,6.629648E+00,8.360508E+00
-1.11456E-01,6.776133E+00,8.594883E+00
-1.11432E-01,6.629648E+00,8.360508E+00
-1.11432E-01,6.776133E+00,8.546055E+00
-1.11408E-01,6.629648E+00,8.282383E+00
-1.11408E-01,6.776133E+00,8.536289E+00
-1.11384E-01,6.629648E+00,8.272617E+00
-1.11384E-01,6.785898E+00,8.516758E+00
-1.11360E-01,6.629648E+00,8.272617E+00
-1.11360E-01,6.785898E+00,8.458164E+00
-1.11336E-01,6.629648E+00,8.272617E+00
-1.11336E-01,6.766367E+00,8.438633E+00
-1.11312E-01,6.629648E+00,8.262852E+00
-1.11312E-01,6.766367E+00,8.428867E+00
-1.11288E-01,6.629648E+00,8.262852E+00
-1.11288E-01,6.766367E+00,8.467930E+00
-1.11264E-01,6.629648E+00,8.272617E+00
-1.11264E-01,6.766367E+00,8.467930E+00
-1.11240E-01,6.610117E+00,8.272617E+00
-1.11240E-01,6.766367E+00,8.458164E+00
-1.11216E-01,6.610117E+00,8.272617E+00
-1.11216E-01,6.785898E+00,8.467930E+00
-1.11192E-01,6.629648E+00,8.301914E+00
-1.11192E-01,6.785898E+00,8.477695E+00
-1.11168E-01,6.629648E+00,8.253086E+00
-1.11168E-01,6.766367E+00,8.477695E+00
-1.11144E-01,6.629648E+00,8.243320E+00
-1.11144E-01,6.776133E+00,8.428867E+00
-1.11120E-01,6.629648E+00,8.243320E+00
-1.11120E-01,6.785898E+00,8.438633E+00
-1.11096E-01,6.629648E+00,8.243320E+00
-1.11096E-01,6.785898E+00,8.448398E+00
-1.11072E-01,6.600352E+00,8.272617E+00
-1.11072E-01,6.776133E+00,8.448398E+00
-1.11048E-01,6.600352E+00,8.253086E+00
-1.11048E-01,6.776133E+00,8.438633E+00
-1.11024E-01,6.629648E+00,8.253086E+00
-1.11024E-01,6.776133E+00,8.428867E+00
-1.11000E-01,6.629648E+00,8.243320E+00
-1.11000E-01,6.776133E+00,8.438633E+00
-1.10976E-01,6.629648E+00,8.243320E+00
-1.10976E-01,6.766367E+00,8.438633E+00
-1.10952E-01,6.629648E+00,8.233555E+00
-1.10952E-01,6.785898E+00,8.438633E+00
-1.10928E-01,6.629648E+00,8.233555E+00
-1.10928E-01,6.785898E+00,8.438633E+00
-1.10904E-01,6.629648E+00,8.243320E+00
-1.10904E-01,6.785898E+00,8.428867E+00
-1.10880E-01,6.629648E+00,8.243320E+00
-1.10880E-01,6.776133E+00,8.428867E+00
-1.10856E-01,6.619883E+00,8.243320E+00
-1.10856E-01,6.776133E+00,8.428867E+00
-1.10832E-01,6.619883E+00,8.233555E+00
-1.10832E-01,6.776133E+00,8.419102E+00
-1.10808E-01,6.619883E+00,8.233555E+00
-1.10808E-01,6.776133E+00,8.419102E+00
-1.10784E-01,6.619883E+00,8.243320E+00
-1.10784E-01,6.776133E+00,8.419102E+00
-1.10760E-01,6.629648E+00,8.233555E+00
-1.10760E-01,6.785898E+00,8.409336E+00
-1.10736E-01,6.610117E+00,8.233555E+00
-1.10736E-01,6.785898E+00,8.428867E+00
-1.10712E-01,6.610117E+00,8.233555E+00
-1.10712E-01,6.795664E+00,8.428867E+00
-1.10688E-01,6.610117E+00,8.223789E+00
-1.10688E-01,6.795664E+00,8.399570E+00
-1.10664E-01,6.619883E+00,8.223789E+00
-1.10664E-01,6.776133E+00,8.428867E+00
-1.10640E-01,6.619883E+00,8.233555E+00
-1.10640E-01,6.776133E+00,8.428867E+00
-1.10616E-01,6.629648E+00,8.223789E+00
-1.10616E-01,6.785898E+00,8.419102E+00
-1.10592E-01,6.610117E+00,8.223789E+00
-1.10592E-01,6.785898E+00,8.399570E+00
-1.10568E-01,6.610117E+00,8.214023E+00
-1.10568E-01,6.785898E+00,8.399570E+00
-1.10544E-01,6.610117E+00,8.194492E+00
-1.10544E-01,6.785898E+00,8.389805E+00
-1.10520E-01,6.610117E+00,8.194492E+00
-1.10520E-01,6.795664E+00,8.380039E+00
-1.10496E-01,6.600352E+00,8.204258E+00
-1.10496E-01,6.805430E+00,8.389805E+00
-1.10472E-01,6.600352E+00,8.214023E+00
-1.10472E-01,6.805430E+00,8.389805E+00
-1.10448E-01,6.600352E+00,8.214023E+00
-1.10448E-01,6.805430E+00,8.389805E+00
-1.10424E-01,6.600352E+00,8.214023E+00
-1.10424E-01,6.805430E+00,8.409336E+00
-1.10400E-01,6.619883E+00,8.204258E+00
-1.10400E-01,6.805430E+00,8.409336E+00
-1.10376E-01,6.619883E+00,8.165195E+00
-1.10376E-01,6.805430E+00,8.399570E+00
-1.10352E-01,6.629648E+00,8.145664E+00
-1.10352E-01,6.805430E+00,8.331211E+00
-1.10328E-01,6.629648E+00,8.135898E+00
-1.10328E-01,6.795664E+00,8.301914E+00
-1.10304E-01,6.629648E+00,8.135898E+00
-1.10304E-01,6.795664E+00,8.301914E+00
-1.10280E-01,6.629648E+00,8.135898E+00
-1.10280E-01,6.795664E+00,8.321445E+00
-1.10256E-01,6.629648E+00,8.165195E+00
-1.10256E-01,6.795664E+00,8.331211E+00
-1.10232E-01,6.629648E+00,8.145664E+00
-1.10232E-01,6.805430E+00,8.331211E+00
-1.10208E-01,6.629648E+00,8.145664E+00
-1.10208E-01,6.805430E+00,8.350742E+00
-1.10184E-01,6.639414E+00,8.145664E+00
-1.10184E-01,6.795664E+00,8.350742E+00
-1.10160E-01,6.639414E+00,8.165195E+00
-1.10160E-01,6.795664E+00,8.350742E+00
-1.10136E-01,6.629648E+00,8.165195E+00
-1.10136E-01,6.824961E+00,8.321445E+00
-1.10112E-01,6.629648E+00,8.165195E+00
-1.10112E-01,6.824961E+00,8.321445E+00
-1.10088E-01,6.629648E+00,8.165195E+00
-1.10088E-01,6.805430E+00,8.321445E+00
-1.10064E-01,6.639414E+00,8.165195E+00
-1.10064E-01,6.805430E+00,8.321445E+00
-1.10040E-01,6.639414E+00,8.126133E+00
-1.10040E-01,6.805430E+00,8.301914E+00
-1.10016E-01,6.639414E+00,8.126133E+00
-1.10016E-01,6.805430E+00,8.272617E+00
-1.09992E-01,6.639414E+00,8.126133E+00
-1.09992E-01,6.805430E+00,8.272617E+00
-1.09968E-01,6.629648E+00,8.126133E+00
-1.09968E-01,6.805430E+00,8.262852E+00
-1.09944E-01,6.629648E+00,8.126133E+00
-1.09944E-01,6.815195E+00,8.292148E+00
-1.09920E-01,6.629648E+00,8.126133E+00
-1.09920E-01,6.815195E+00,8.292148E+00
-1.09896E-01,6.629648E+00,8.126133E+00
-1.09896E-01,6.805430E+00,8.282383E+00
-1.09872E-01,6.629648E+00,8.096836E+00
-1.09872E-01,6.824961E+00,8.282383E+00
-1.09848E-01,6.629648E+00,8.077305E+00
-1.09848E-01,6.824961E+00,8.282383E+00
-1.09824E-01,6.629648E+00,8.077305E+00
-1.09824E-01,6.824961E+00,8.272617E+00
-1.09800E-01,6.629648E+00,8.077305E+00
-1.09800E-01,6.824961E+00,8.262852E+00
-1.09776E-01,6.629648E+00,8.077305E+00
-1.09776E-01,6.824961E+00,8.292148E+00
-1.09752E-01,6.629648E+00,8.106602E+00
-1.09752E-01,6.824961E+00,8.292148E+00
-1.09728E-01,6.629648E+00,8.087070E+00
-1.09728E-01,6.824961E+00,8.272617E+00
-1.09704E-01,6.629648E+00,8.087070E+00
-1.09704E-01,6.834727E+00,8.253086E+00
-1.09680E-01,6.639414E+00,8.077305E+00
-1.09680E-01,6.844492E+00,8.253086E+00
-1.09656E-01,6.639414E+00,8.067539E+00
-1.09656E-01,6.844492E+00,8.233555E+00
-1.09632E-01,6.629648E+00,8.057773E+00
-1.09632E-01,6.834727E+00,8.223789E+00
-1.09608E-01,6.629648E+00,8.057773E+00
-1.09608E-01,6.834727E+00,8.253086E+00
-1.09584E-01,6.629648E+00,8.057773E+00
-1.09584E-01,6.834727E+00,8.253086E+00
-1.09560E-01,6.639414E+00,8.038242E+00
-1.09560E-01,6.834727E+00,8.253086E+00
-1.09536E-01,6.610117E+00,8.038242E+00
-1.09536E-01,6.864023E+00,8.233555E+00
-1.09512E-01,6.610117E+00,8.028477E+00
-1.09512E-01,6.864023E+00,8.233555E+00
-1.09488E-01,6.619883E+00,8.028477E+00
-1.09488E-01,6.844492E+00,8.223789E+00
-1.09464E-01,6.619883E+00,8.018711E+00
-1.09464E-01,6.854258E+00,8.223789E+00
-1.09440E-01,6.619883E+00,8.018711E+00
-1.09440E-01,6.854258E+00,8.194492E+00
-1.09416E-01,6.629648E+00,8.018711E+00
-1.09416E-01,6.844492E+00,8.194492E+00
-1.09392E-01,6.629648E+00,8.018711E+00
-1.09392E-01,6.854258E+00,8.184727E+00
-1.09368E-01,6.619883E+00,7.989414E+00
-1.09368E-01,6.864023E+00,8.184727E+00
-1.09344E-01,6.619883E+00,7.979648E+00
-1.09344E-01,6.864023E+00,8.174961E+00
-1.09320E-01,6.629648E+00,7.979648E+00
-1.09320E-01,6.854258E+00,8.165195E+00
-1.09296E-01,6.629648E+00,7.979648E+00
-1.09296E-01,6.864023E+00,8.184727E+00
-1.09272E-01,6.610117E+00,8.008945E+00
-1.09272E-01,6.864023E+00,8.194492E+00
-1.09248E-01,6.610117E+00,8.028477E+00
-1.09248E-01,6.854258E+00,8.204258E+00
-1.09224E-01,6.629648E+00,8.028477E+00
-1.09224E-01,6.854258E+00,8.204258E+00
-1.09200E-01,6.639414E+00,8.008945E+00
-1.09200E-01,6.854258E+00,8.184727E+00
-1.09176E-01,6.639414E+00,8.008945E+00
-1.09176E-01,6.844492E+00,8.174961E+00
-1.09152E-01,6.639414E+00,8.018711E+00
-1.09152E-01,6.844492E+00,8.184727E+00
-1.09128E-01,6.639414E+00,8.028477E+00
-1.09128E-01,6.844492E+00,8.214023E+00
-1.09104E-01,6.639414E+00,8.028477E+00
-1.09104E-01,6.834727E+00,8.223789E+00
-1.09080E-01,6.639414E+00,7.999180E+00
-1.09080E-01,6.854258E+00,8.223789E+00
-1.09056E-01,6.639414E+00,7.999180E+00
-1.09056E-01,6.854258E+00,8.174961E+00
-1.09032E-01,6.649180E+00,7.979648E+00
-1.09032E-01,6.844492E+00,8.165195E+00
-1.09008E-01,6.649180E+00,7.979648E+00
-1.09008E-01,6.844492E+00,8.155430E+00
-1.08984E-01,6.658945E+00,7.999180E+00
-1.08984E-01,6.844492E+00,8.155430E+00
-1.08960E-01,6.668711E+00,7.989414E+00
-1.08960E-01,6.824961E+00,8.155430E+00
-1.08936E-01,6.668711E+00,7.989414E+00
-1.08936E-01,6.824961E+00,8.155430E+00
-1.08912E-01,6.668711E+00,7.979648E+00
-1.08912E-01,6.824961E+00,8.145664E+00
-1.08888E-01,6.668711E+00,7.979648E+00
-1.08888E-01,6.834727E+00,8.155430E+00
-1.08864E-01,6.678477E+00,7.999180E+00
-1.08864E-01,6.834727E+00,8.155430E+00
-1.08840E-01,6.678477E+00,7.979648E+00
-1.08840E-01,6.834727E+00,8.194492E+00
-1.08816E-01,6.668711E+00,7.979648E+00
-1.08816E-01,6.834727E+00,8.194492E+00
-1.08792E-01,6.668711E+00,7.989414E+00
-1.08792E-01,6.824961E+00,8.174961E+00
-1.08768E-01,6.678477E+00,7.989414E+00
-1.08768E-01,6.824961E+00,8.184727E+00
-1.08744E-01,6.678477E+00,8.018711E+00
-1.08744E-01,6.824961E+00,8.184727E+00
-1.08720E-01,6.678477E+00,8.018711E+00
-1.08720E-01,6.824961E+00,8.174961E+00
-1.08696E-01,6.678477E+00,8.028477E+00
-1.08696E-01,6.834727E+00,8.174961E+00
-1.08672E-01,6.678477E+00,8.038242E+00
-1.08672E-01,6.834727E+00,8.194492E+00
-1.08648E-01,6.678477E+00,8.038242E+00
-1.08648E-01,6.834727E+00,8.194492E+00
-1.08624E-01,6.678477E+00,8.038242E+00
-1.08624E-01,6.834727E+00,8.184727E+00
-1.08600E-01,6.688242E+00,8.038242E+00
-1.08600E-01,6.834727E+00,8.214023E+00
-1.08576E-01,6.678477E+00,7.989414E+00
-1.08576E-01,6.834727E+00,8.214023E+00
-1.08552E-01,6.678477E+00,7.989414E+00
-1.08552E-01,6.834727E+00,8.184727E+00
-1.08528E-01,6.678477E+00,7.999180E+00
-1.08528E-01,6.824961E+00,8.194492E+00
-1.08504E-01,6.678477E+00,7.999180E+00
-1.08504E-01,6.834727E+00,8.262852E+00
-1.08480E-01,6.678477E+00,7.999180E+00
-1.08480E-01,6.834727E+00,8.272617E+00
-1.08456E-01,6.678477E+00,8.067539E+00
-1.08456E-01,6.834727E+00,8.272617E+00
-1.08432E-01,6.688242E+00,8.067539E+00
-1.08432E-01,6.834727E+00,8.311680E+00
-1.08408E-01,6.688242E+00,8.087070E+00
-1.08408E-01,6.834727E+00,8.331211E+00
-1.08384E-01,6.688242E+00,8.135898E+00
-1.08384E-01,6.834727E+00,8.389805E+00
-1.08360E-01,6.688242E+00,8.155430E+00
-1.08360E-01,6.834727E+00,8.467930E+00
-1.08336E-01,6.698008E+00,8.155430E+00
-1.08336E-01,6.834727E+00,8.467930E+00
-1.08312E-01,6.698008E+00,8.243320E+00
-1.08312E-01,6.834727E+00,8.497227E+00
-1.08288E-01,6.698008E+00,8.262852E+00
-1.08288E-01,6.834727E+00,8.497227E+00
-1.08264E-01,6.678477E+00,8.262852E+00
-1.08264E-01,6.834727E+00,8.536289E+00
-1.08240E-01,6.678477E+00,8.282383E+00
-1.08240E-01,6.844492E+00,8.536289E+00
-1.08216E-01,6.688242E+00,8.282383E+00
-1.08216E-01,6.844492E+00,8.536289E+00
-1.08192E-01,6.698008E+00,8.223789E+00
-1.08192E-01,6.834727E+00,8.467930E+00
-1.08168E-01,6.688242E+00,8.223789E+00
-1.08168E-01,6.834727E+00,8.536289E+00
-1.08144E-01,6.688242E+00,8.243320E+00
-1.08144E-01,6.834727E+00,8.536289E+00
-1.08120E-01,6.698008E+00,8.243320E+00
-1.08120E-01,6.834727E+00,8.555820E+00
-1.08096E-01,6.698008E+00,8.106602E+00
-1.08096E-01,6.834727E+00,8.585117E+00
-1.08072E-01,6.698008E+00,8.106602E+00
-1.08072E-01,6.844492E+00,8.585117E+00
-1.08048E-01,6.698008E+00,8.106602E+00
-1.08048E-01,6.844492E+00,8.536289E+00
-1.08024E-01,6.698008E+00,8.077305E+00
-1.08024E-01,6.864023E+00,8.487461E+00
-1.08000E-01,6.688242E+00,8.077305E+00
-1.08000E-01,6.864023E+00,8.477695E+00
-1.07976E-01,6.688242E+00,8.067539E+00
-1.07976E-01,6.834727E+00,8.477695E+00
-1.07952E-01,6.698008E+00,8.067539E+00
-1.07952E-01,6.834727E+00,8.477695E+00
-1.07928E-01,6.698008E+00,8.174961E+00
-1.07928E-01,6.834727E+00,8.467930E+00
-1.07904E-01,6.698008E+00,8.184727E+00
-1.07904E-01,6.834727E+00,8.399570E+00
-1.07880E-01,6.698008E+00,8.204258E+00
-1.07880E-01,6.834727E+00,8.370273E+00
-1.07856E-01,6.698008E+00,8.184727E+00
-1.07856E-01,6.834727E+00,8.370273E+00
-1.07832E-01,6.707773E+00,8.184727E+00
-1.07832E-01,6.864023E+00,8.370273E+00
-1.07808E-01,6.707773E+00,8.174961E+00
-1.07808E-01,6.864023E+00,8.370273E+00
-1.07784E-01,6.707773E+00,8.174961E+00
-1.07784E-01,6.854258E+00,8.370273E+00
-1.07760E-01,6.698008E+00,8.174961E+00
-1.07760E-01,6.844492E+00,8.399570E+00
-1.07736E-01,6.698008E+00,8.174961E+00
-1.07736E-01,6.844492E+00,8.399570E+00
-1.07712E-01,6.707773E+00,8.194492E+00
-1.07712E-01,6.844492E+00,8.370273E+00
-1.07688E-01,6.698008E+00,8.204258E+00
-1.07688E-01,6.844492E+00,8.370273E+00
-1.07664E-01,6.698008E+00,8.204258E+00
-1.07664E-01,6.844492E+00,8.380039E+00
-1.07640E-01,6.698008E+00,8.204258E+00
-1.07640E-01,6.854258E+00,8.389805E+00
-1.07616E-01,6.698008E+00,8.204258E+00
-1.07616E-01,6.864023E+00,8.389805E+00
-1.07592E-01,6.688242E+00,8.223789E+00
-1.07592E-01,6.864023E+00,8.389805E+00
-1.07568E-01,6.688242E+00,8.223789E+00
-1.07568E-01,6.854258E+00,8.399570E+00
-1.07544E-01,6.688242E+00,8.233555E+00
-1.07544E-01,6.864023E+00,8.399570E+00
-1.07520E-01,6.688242E+00,8.243320E+00
-1.07520E-01,6.864023E+00,8.409336E+00
-1.07496E-01,6.698008E+00,8.253086E+00
-1.07496E-01,6.864023E+00,8.428867E+00
-1.07472E-01,6.698008E+00,8.262852E+00
-1.07472E-01,6.864023E+00,8.438633E+00
-1.07448E-01,6.688242E+00,8.262852E+00
-1.07448E-01,6.864023E+00,8.438633E+00
-1.07424E-01,6.688242E+00,8.272617E+00
-1.07424E-01,6.864023E+00,8.458164E+00
-1.07400E-01,6.698008E+00,8.272617E+00
-1.07400E-01,6.864023E+00,8.458164E+00
-1.07376E-01,6.688242E+00,8.292148E+00
-1.07376E-01,6.864023E+00,8.458164E+00
-1.07352E-01,6.678477E+00,8.292148E+00
-1.07352E-01,6.883555E+00,8.477695E+00
-1.07328E-01,6.678477E+00,8.292148E+00
-1.07328E-01,6.883555E+00,8.477695E+00
-1.07304E-01,6.678477E+00,8.292148E+00
-1.07304E-01,6.873789E+00,8.477695E+00
-1.07280E-01,6.678477E+00,8.292148E+00
-1.07280E-01,6.873789E+00,8.487461E+00
-1.07256E-01,6.688242E+00,8.301914E+00
-1.07256E-01,6.873789E+00,8.487461E+00
-1.07232E-01,6.688242E+00,8.321445E+00
-1.07232E-01,6.873789E+00,8.497227E+00
-1.07208E-01,6.698008E+00,8.331211E+00
-1.07208E-01,6.893320E+00,8.506992E+00
-1.07184E-01,6.698008E+00,8.331211E+00
-1.07184E-01,6.893320E+00,8.506992E+00
-1.07160E-01,6.707773E+00,8.331211E+00
-1.07160E-01,6.873789E+00,8.536289E+00
-1.07136E-01,6.707773E+00,8.360508E+00
-1.07136E-01,6.883555E+00,8.536289E+00
-1.07112E-01,6.707773E+00,8.350742E+00
-1.07112E-01,6.883555E+00,8.516758E+00
-1.07088E-01,6.707773E+00,8.350742E+00
-1.07088E-01,6.873789E+00,8.516758E+00
-1.07064E-01,6.707773E+00,8.360508E+00
-1.07064E-01,6.903086E+00,8.536289E+00
-1.07040E-01,6.707773E+00,8.360508E+00
-1.07040E-01,6.903086E+00,8.546055E+00
-1.07016E-01,6.707773E+00,8.380039E+00
-1.07016E-01,6.883555E+00,8.546055E+00
-1.06992E-01,6.698008E+00,8.380039E+00
-1.06992E-01,6.883555E+00,8.546055E+00
-1.06968E-01,6.698008E+00,8.389805E+00
-1.06968E-01,6.893320E+00,8.555820E+00
-1.06944E-01,6.717539E+00,8.389805E+00
-1.06944E-01,6.893320E+00,8.555820E+00
-1.06920E-01,6.707773E+00,8.399570E+00
-1.06920E-01,6.903086E+00,8.565586E+00
-1.06896E-01,6.707773E+00,8.409336E+00
-1.06896E-01,6.903086E+00,8.565586E+00
-1.06872E-01,6.717539E+00,8.419102E+00
-1.06872E-01,6.893320E+00,8.575352E+00
-1.06848E-01,6.717539E+00,8.419102E+00
-1.06848E-01,6.903086E+00,8.575352E+00
-1.06824E-01,6.737070E+00,8.419102E+00
-1.06824E-01,6.903086E+00,8.585117E+00
-1.06800E-01,6.737070E+00,8.419102E+00
-1.06800E-01,6.893320E+00,8.585117E+00
-1.06776E-01,6.737070E+00,8.428867E+00
-1.06776E-01,6.893320E+00,8.604648E+00
-1.06752E-01,6.737070E+00,8.428867E+00
-1.06752E-01,6.912852E+00,8.604648E+00
-1.06728E-01,6.737070E+00,8.448398E+00
-1.06728E-01,6.912852E+00,8.614414E+00
-1.06704E-01,6.737070E+00,8.448398E+00
-1.06704E-01,6.903086E+00,8.614414E+00
-1.06680E-01,6.746836E+00,8.467930E+00
-1.06680E-01,6.903086E+00,8.624180E+00
-1.06656E-01,6.746836E+00,8.467930E+00
-1.06656E-01,6.912852E+00,8.624180E+00
-1.06632E-01,6.746836E+00,8.467930E+00
