in s,C1 in V
5.3406492E-01,1.28184E+01
5.3407416E-01,1.27988E+01
5.3408340E-01,1.28184E+01
5.3409264E-01,1.28184E+01
5.3410188E-01,1.28770E+01
5.3411112E-01,1.27988E+01
5.3412036E-01,1.28184E+01
5.3412960E-01,1.28184E+01
5.3413884E-01,1.28574E+01
5.3414808E-01,1.28574E+01
5.3415732E-01,1.27402E+01
5.3416656E-01,1.27988E+01
5.3417580E-01,1.28184E+01
5.3418504E-01,1.28379E+01
5.3419428E-01,1.27793E+01
5.3420352E-01,1.28379E+01
5.3421276E-01,1.27988E+01
5.3422200E-01,1.28379E+01
5.3423124E-01,1.28574E+01
5.3424048E-01,1.27988E+01
5.3424972E-01,1.28184E+01
5.3425896E-01,1.28379E+01
5.3426820E-01,1.28184E+01
5.3427744E-01,1.27988E+01
5.3428668E-01,1.27988E+01
5.3429592E-01,1.27598E+01
5.3430516E-01,1.28184E+01
5.3431440E-01,1.27988E+01
5.3432364E-01,1.28770E+01
5.3433288E-01,1.28379E+01
5.3434212E-01,1.28574E+01
5.3435136E-01,1.28184E+01
5.3436060E-01,1.28184E+01
5.3436984E-01,1.27793E+01
5.3437908E-01,1.28574E+01
5.3438832E-01,1.28770E+01
5.3439756E-01,1.27988E+01
5.3440680E-01,1.28184E+01
5.3441604E-01,1.28184E+01
5.3442528E-01,1.27988E+01
5.3443452E-01,1.27988E+01
5.3444376E-01,1.28184E+01
5.3445300E-01,1.28184E+01
5.3446224E-01,1.27988E+01
5.3447148E-01,1.28574E+01
5.3448072E-01,1.27598E+01
5.3448996E-01,1.28574E+01
5.3449920E-01,1.27793E+01
5.3450844E-01,1.27988E+01
5.3451768E-01,1.27402E+01
5.3452692E-01,1.28574E+01
5.3453616E-01,1.28574E+01
5.3454540E-01,1.28184E+01
5.3455464E-01,1.27988E+01
5.3456388E-01,1.28184E+01
5.3457312E-01,1.27988E+01
5.3458236E-01,1.27988E+01
5.3459160E-01,1.28184E+01
5.3460084E-01,1.28379E+01
5.3461008E-01,1.28379E+01
5.3461932E-01,1.28379E+01
5.3462856E-01,1.27793E+01
5.3463780E-01,1.28379E+01
5.3464704E-01,1.28379E+01
5.3465628E-01,1.27988E+01
5.3466552E-01,1.27598E+01
5.3467476E-01,1.27598E+01
5.3468400E-01,1.28184E+01
5.3469324E-01,1.28379E+01
5.3470248E-01,1.28184E+01
5.3471172E-01,1.28379E+01
5.3472096E-01,1.27988E+01
5.3473020E-01,1.27598E+01
5.3473944E-01,1.27598E+01
5.3474868E-01,1.27988E+01
5.3475792E-01,1.27988E+01
5.3476716E-01,1.27402E+01
5.3477640E-01,1.27598E+01
5.3478564E-01,1.28574E+01
5.3479488E-01,1.28379E+01
5.3480412E-01,1.27402E+01
5.3481336E-01,1.27988E+01
5.3482260E-01,1.27598E+01
5.3483184E-01,1.27793E+01
5.3484108E-01,1.27402E+01
5.3485032E-01,1.27988E+01
5.3485956E-01,1.28379E+01
5.3486880E-01,1.27988E+01
5.3487804E-01,1.27793E+01
5.3488728E-01,1.27598E+01
5.3489652E-01,1.27988E+01
5.3490576E-01,1.27988E+01
5.3491500E-01,1.27402E+01
5.3492424E-01,1.27793E+01
5.3493348E-01,1.28184E+01
5.3494272E-01,1.27402E+01
5.3495196E-01,1.28184E+01
5.3496120E-01,1.28379E+01
5.3497044E-01,1.27793E+01
5.3497968E-01,1.27793E+01
5.3498892E-01,1.28379E+01
5.3499816E-01,1.27793E+01
5.3500740E-01,1.28379E+01
5.3501664E-01,1.28184E+01
5.3502588E-01,1.27988E+01
5.3503512E-01,1.28184E+01
5.3504436E-01,1.27598E+01
5.3505360E-01,1.27598E+01
5.3506284E-01,1.27988E+01
5.3507208E-01,1.27402E+01
5.3508132E-01,1.27598E+01
5.3509056E-01,1.28379E+01
5.3509980E-01,1.27988E+01
5.3510904E-01,1.28184E+01
5.3511828E-01,1.27793E+01
5.3512752E-01,1.28574E+01
5.3513676E-01,1.28184E+01
5.3514600E-01,1.27793E+01
5.3515524E-01,1.27988E+01
5.3516448E-01,1.27988E+01
5.3517372E-01,1.27988E+01
5.3518296E-01,1.27793E+01
5.3519220E-01,1.28574E+01
5.3520144E-01,1.27988E+01
5.3521068E-01,1.27598E+01
5.3521992E-01,1.28184E+01
5.3522916E-01,1.28379E+01
5.3523840E-01,1.27988E+01
5.3524764E-01,1.27988E+01
5.3525688E-01,1.27402E+01
5.3526612E-01,1.27988E+01
5.3527536E-01,1.27988E+01
5.3528460E-01,1.27988E+01
5.3529384E-01,1.27793E+01
5.3530308E-01,1.27988E+01
5.3531232E-01,1.27988E+01
5.3532156E-01,1.27988E+01
5.3533080E-01,1.27402E+01
5.3534004E-01,1.27598E+01
5.3534928E-01,1.27988E+01
5.3535852E-01,1.28379E+01
5.3536776E-01,1.27793E+01
5.3537700E-01,1.27793E+01
5.3538624E-01,1.28574E+01
5.3539548E-01,1.27793E+01
5.3540472E-01,1.27598E+01
5.3541396E-01,1.28574E+01
5.3542320E-01,1.27988E+01
5.3543244E-01,1.28184E+01
5.3544168E-01,1.28379E+01
5.3545092E-01,1.27988E+01
5.3546016E-01,1.28965E+01
5.3546940E-01,1.28184E+01
5.3547864E-01,1.28574E+01
5.3548788E-01,1.27988E+01
5.3549712E-01,1.27988E+01
5.3550636E-01,1.27988E+01
5.3551560E-01,1.27598E+01
5.3552484E-01,1.27988E+01
5.3553408E-01,1.27793E+01
5.3554332E-01,1.27988E+01
5.3555256E-01,1.27988E+01
5.3556180E-01,1.27988E+01
5.3557104E-01,1.28574E+01
5.3558028E-01,1.26816E+01
5.3558952E-01,1.27793E+01
5.3559876E-01,1.27598E+01
5.3560800E-01,1.27793E+01
5.3561724E-01,1.27207E+01
5.3562648E-01,1.28574E+01
5.3563572E-01,1.27793E+01
5.3564496E-01,1.27402E+01
5.3565420E-01,1.27988E+01
5.3566344E-01,1.27793E+01
5.3567268E-01,1.28184E+01
5.3568192E-01,1.27988E+01
5.3569116E-01,1.28379E+01
5.3570040E-01,1.27793E+01
5.3570964E-01,1.28379E+01
5.3571888E-01,1.28379E+01
5.3572812E-01,1.27988E+01
5.3573736E-01,1.27988E+01
5.3574660E-01,1.27793E+01
5.3575584E-01,1.27793E+01
5.3576508E-01,1.27988E+01
5.3577432E-01,1.28379E+01
5.3578356E-01,1.27988E+01
5.3579280E-01,1.27988E+01
5.3580204E-01,1.27598E+01
5.3581128E-01,1.27598E+01
5.3582052E-01,1.27598E+01
5.3582976E-01,1.27988E+01
5.3583900E-01,1.28770E+01
5.3584824E-01,1.28379E+01
5.3585748E-01,1.28379E+01
5.3586672E-01,1.27988E+01
5.3587596E-01,1.27988E+01
5.3588520E-01,1.27793E+01
5.3589444E-01,1.27793E+01
5.3590368E-01,1.27988E+01
5.3591292E-01,1.27402E+01
5.3592216E-01,1.28379E+01
5.3593140E-01,1.28379E+01
5.3594064E-01,1.28184E+01
5.3594988E-01,1.28379E+01
5.3595912E-01,1.27793E+01
5.3596836E-01,1.28184E+01
5.3597760E-01,1.27598E+01
5.3598684E-01,1.27988E+01
5.3599608E-01,1.28184E+01
5.3600532E-01,1.28184E+01
5.3601456E-01,1.27988E+01
5.3602380E-01,1.28379E+01
5.3603304E-01,1.27988E+01
5.3604228E-01,1.28184E+01
5.3605152E-01,1.28379E+01
5.3606076E-01,1.27793E+01
5.3607000E-01,1.27598E+01
5.3607924E-01,1.28379E+01
5.3608848E-01,1.29160E+01
5.3609772E-01,1.27988E+01
5.3610696E-01,1.27598E+01
5.3611620E-01,1.27793E+01
5.3612544E-01,1.27988E+01
5.3613468E-01,1.27793E+01
5.3614392E-01,1.27598E+01
5.3615316E-01,1.27793E+01
5.3616240E-01,1.28184E+01
5.3617164E-01,1.28379E+01
5.3618088E-01,1.27988E+01
5.3619012E-01,1.27793E+01
5.3619936E-01,1.27988E+01
5.3620860E-01,1.27988E+01
5.3621784E-01,1.27793E+01
5.3622708E-01,1.27988E+01
5.3623632E-01,1.27988E+01
5.3624556E-01,1.27988E+01
5.3625480E-01,1.27598E+01
5.3626404E-01,1.28574E+01
5.3627328E-01,1.28184E+01
5.3628252E-01,1.28184E+01
5.3629176E-01,1.27988E+01
5.3630100E-01,1.28574E+01
5.3631024E-01,1.28574E+01
5.3631948E-01,1.28379E+01
5.3632872E-01,1.28184E+01
5.3633796E-01,1.27988E+01
5.3634720E-01,1.27207E+01
5.3635644E-01,1.27598E+01
5.3636568E-01,1.27988E+01
5.3637492E-01,1.27793E+01
5.3638416E-01,1.27988E+01
5.3639340E-01,1.27988E+01
5.3640264E-01,1.28379E+01
5.3641188E-01,1.27598E+01
5.3642112E-01,1.28184E+01
5.3643036E-01,1.28184E+01
5.3643960E-01,1.27988E+01
5.3644884E-01,1.28184E+01
5.3645808E-01,1.28184E+01
5.3646732E-01,1.28574E+01
5.3647656E-01,1.28379E+01
5.3648580E-01,1.27988E+01
5.3649504E-01,1.27598E+01
5.3650428E-01,1.27988E+01
5.3651352E-01,1.28184E+01
5.3652276E-01,1.28770E+01
5.3653200E-01,1.27793E+01
5.3654124E-01,1.27598E+01
5.3655048E-01,1.28184E+01
5.3655972E-01,1.27598E+01
5.3656896E-01,1.28574E+01
5.3657820E-01,1.28379E+01
5.3658744E-01,1.27598E+01
5.3659668E-01,1.28184E+01
5.3660592E-01,1.27988E+01
5.3661516E-01,1.27988E+01
5.3662440E-01,1.28574E+01
5.3663364E-01,1.27793E+01
5.3664288E-01,1.27988E+01
5.3665212E-01,1.28184E+01
5.3666136E-01,1.28379E+01
5.3667060E-01,1.27598E+01
5.3667984E-01,1.27988E+01
5.3668908E-01,1.28965E+01
5.3669832E-01,1.27793E+01
5.3670756E-01,1.27988E+01
5.3671680E-01,1.28574E+01
5.3672604E-01,1.28184E+01
5.3673528E-01,1.27598E+01
5.3674452E-01,1.27988E+01
5.3675376E-01,1.28574E+01
5.3676300E-01,1.27793E+01
5.3677224E-01,1.27988E+01
5.3678148E-01,1.28379E+01
5.3679072E-01,1.27988E+01
5.3679996E-01,1.27793E+01
5.3680920E-01,1.28184E+01
5.3681844E-01,1.28184E+01
5.3682768E-01,1.27988E+01
5.3683692E-01,1.28184E+01
5.3684616E-01,1.27402E+01
5.3685540E-01,1.27793E+01
5.3686464E-01,1.28184E+01
5.3687388E-01,1.27988E+01
5.3688312E-01,1.27793E+01
5.3689236E-01,1.27988E+01
5.3690160E-01,1.27988E+01
5.3691084E-01,1.27598E+01
5.3692008E-01,1.27402E+01
5.3692932E-01,1.28574E+01
5.3693856E-01,1.27598E+01
5.3694780E-01,1.27402E+01
5.3695704E-01,1.27207E+01
5.3696628E-01,1.28184E+01
5.3697552E-01,1.27402E+01
5.3698476E-01,1.27988E+01
5.3699400E-01,1.27988E+01
5.3700324E-01,1.27598E+01
5.3701248E-01,1.27598E+01
5.3702172E-01,1.28184E+01
5.3703096E-01,1.27988E+01
5.3704020E-01,1.27793E+01
5.3704944E-01,1.27793E+01
5.3705868E-01,1.28379E+01
5.3706792E-01,1.28184E+01
5.3707716E-01,1.27988E+01
5.3708640E-01,1.27988E+01
5.3709564E-01,1.27988E+01
5.3710488E-01,1.27598E+01
5.3711412E-01,1.28379E+01
5.3712336E-01,1.28379E+01
5.3713260E-01,1.28379E+01
5.3714184E-01,1.27207E+01
5.3715108E-01,1.27402E+01
5.3716032E-01,1.27598E+01
5.3716956E-01,1.27793E+01
5.3717880E-01,1.27402E+01
5.3718804E-01,1.27988E+01
5.3719728E-01,1.27402E+01
5.3720652E-01,1.28184E+01
5.3721576E-01,1.27793E+01
5.3722500E-01,1.27598E+01
5.3723424E-01,1.27793E+01
5.3724348E-01,1.28574E+01
5.3725272E-01,1.27012E+01
5.3726196E-01,1.27207E+01
5.3727120E-01,1.27988E+01
5.3728044E-01,1.27402E+01
5.3728968E-01,1.27793E+01
5.3729892E-01,1.27598E+01
5.3730816E-01,1.27793E+01
5.3731740E-01,1.27988E+01
5.3732664E-01,1.27207E+01
5.3733588E-01,1.27402E+01
5.3734512E-01,1.28184E+01
5.3735436E-01,1.27793E+01
5.3736360E-01,1.27793E+01
5.3737284E-01,1.27988E+01
5.3738208E-01,1.27793E+01
5.3739132E-01,1.27402E+01
5.3740056E-01,1.27598E+01
5.3740980E-01,1.28184E+01
5.3741904E-01,1.27988E+01
5.3742828E-01,1.27207E+01
5.3743752E-01,1.27793E+01
5.3744676E-01,1.27598E+01
5.3745600E-01,1.27793E+01
5.3746524E-01,1.27402E+01
5.3747448E-01,1.27402E+01
5.3748372E-01,1.27793E+01
5.3749296E-01,1.27793E+01
5.3750220E-01,1.28184E+01
5.3751144E-01,1.27598E+01
5.3752068E-01,1.27598E+01
5.3752992E-01,1.27988E+01
5.3753916E-01,1.27988E+01
5.3754840E-01,1.27598E+01
5.3755764E-01,1.27402E+01
5.3756688E-01,1.27988E+01
5.3757612E-01,1.27402E+01
5.3758536E-01,1.27598E+01
5.3759460E-01,1.27598E+01
5.3760384E-01,1.27988E+01
5.3761308E-01,1.27988E+01
5.3762232E-01,1.27402E+01
5.3763156E-01,1.27207E+01
5.3764080E-01,1.27793E+01
5.3765004E-01,1.27988E+01
5.3765928E-01,1.27598E+01
5.3766852E-01,1.27793E+01
5.3767776E-01,1.27793E+01
5.3768700E-01,1.27207E+01
5.3769624E-01,1.26816E+01
5.3770548E-01,1.27598E+01
5.3771472E-01,1.27988E+01
5.3772396E-01,1.27207E+01
5.3773320E-01,1.27793E+01
5.3774244E-01,1.27402E+01
5.3775168E-01,1.27598E+01
5.3776092E-01,1.28184E+01
5.3777016E-01,1.27402E+01
5.3777940E-01,1.27598E+01
5.3778864E-01,1.27988E+01
5.3779788E-01,1.27988E+01
5.3780712E-01,1.27207E+01
5.3781636E-01,1.28379E+01
5.3782560E-01,1.27988E+01
5.3783484E-01,1.27402E+01
5.3784408E-01,1.27207E+01
5.3785332E-01,1.27402E+01
5.3786256E-01,1.27988E+01
5.3787180E-01,1.27988E+01
5.3788104E-01,1.27793E+01
5.3789028E-01,1.27402E+01
5.3789952E-01,1.27793E+01
5.3790876E-01,1.27598E+01
5.3791800E-01,1.28379E+01
5.3792724E-01,1.27988E+01
5.3793648E-01,1.27793E+01
5.3794572E-01,1.27598E+01
5.3795496E-01,1.27793E+01
5.3796420E-01,1.27402E+01
5.3797344E-01,1.27793E+01
5.3798268E-01,1.27988E+01
5.3799192E-01,1.27012E+01
5.3800116E-01,1.27988E+01
5.3801040E-01,1.28965E+01
5.3801964E-01,1.27598E+01
5.3802888E-01,1.27793E+01
5.3803812E-01,1.26816E+01
5.3804736E-01,1.27402E+01
5.3805660E-01,1.27793E+01
5.3806584E-01,1.27598E+01
5.3807508E-01,1.27793E+01
5.3808432E-01,1.27988E+01
5.3809356E-01,1.27793E+01
5.3810280E-01,1.27402E+01
5.3811204E-01,1.27793E+01
5.3812128E-01,1.27598E+01
5.3813052E-01,1.27012E+01
5.3813976E-01,1.27598E+01
5.3814900E-01,1.27207E+01
5.3815824E-01,1.28379E+01
5.3816748E-01,1.27207E+01
5.3817672E-01,1.27598E+01
5.3818596E-01,1.27793E+01
5.3819520E-01,1.27988E+01
5.3820444E-01,1.27988E+01
5.3821368E-01,1.27012E+01
5.3822292E-01,1.27793E+01
5.3823216E-01,1.27988E+01
5.3824140E-01,1.28184E+01
5.3825064E-01,1.27012E+01
5.3825988E-01,1.27793E+01
5.3826912E-01,1.27793E+01
5.3827836E-01,1.27988E+01
5.3828760E-01,1.27402E+01
5.3829684E-01,1.27988E+01
5.3830608E-01,1.27598E+01
5.3831532E-01,1.27988E+01
5.3832456E-01,1.27988E+01
5.3833380E-01,1.27988E+01
5.3834304E-01,1.27793E+01
5.3835228E-01,1.27988E+01
5.3836152E-01,1.27598E+01
5.3837076E-01,1.27012E+01
5.3838000E-01,1.27402E+01
5.3838924E-01,1.27402E+01
5.3839848E-01,1.27793E+01
5.3840772E-01,1.27598E+01
5.3841696E-01,1.27793E+01
5.3842620E-01,1.27402E+01
5.3843544E-01,1.27012E+01
5.3844468E-01,1.27207E+01
5.3845392E-01,1.27207E+01
5.3846316E-01,1.27012E+01
5.3847240E-01,1.27012E+01
5.3848164E-01,1.27402E+01
5.3849088E-01,1.27207E+01
5.3850012E-01,1.27793E+01
5.3850936E-01,1.27598E+01
5.3851860E-01,1.27402E+01
5.3852784E-01,1.27207E+01
5.3853708E-01,1.27402E+01
5.3854632E-01,1.27793E+01
5.3855556E-01,1.27402E+01
5.3856480E-01,1.27793E+01
5.3857404E-01,1.27598E+01
5.3858328E-01,1.27598E+01
5.3859252E-01,1.27598E+01
5.3860176E-01,1.27598E+01
5.3861100E-01,1.27598E+01
5.3862024E-01,1.27207E+01
5.3862948E-01,1.27402E+01
5.3863872E-01,1.27207E+01
5.3864796E-01,1.27988E+01
5.3865720E-01,1.27207E+01
5.3866644E-01,1.27207E+01
5.3867568E-01,1.27988E+01
5.3868492E-01,1.27598E+01
5.3869416E-01,1.27988E+01
5.3870340E-01,1.27598E+01
5.3871264E-01,1.27793E+01
5.3872188E-01,1.27207E+01
5.3873112E-01,1.27793E+01
5.3874036E-01,1.27793E+01
5.3874960E-01,1.27402E+01
5.3875884E-01,1.27598E+01
5.3876808E-01,1.27207E+01
5.3877732E-01,1.27598E+01
5.3878656E-01,1.27793E+01
5.3879580E-01,1.27207E+01
5.3880504E-01,1.27207E+01
5.3881428E-01,1.27012E+01
5.3882352E-01,1.26816E+01
5.3883276E-01,1.26816E+01
5.3884200E-01,1.27402E+01
5.3885124E-01,1.27793E+01
5.3886048E-01,1.27402E+01
5.3886972E-01,1.27598E+01
5.3887896E-01,1.27402E+01
5.3888820E-01,1.28379E+01
5.3889744E-01,1.27988E+01
5.3890668E-01,1.27207E+01
5.3891592E-01,1.26816E+01
5.3892516E-01,1.27793E+01
5.3893440E-01,1.27207E+01
5.3894364E-01,1.27207E+01
5.3895288E-01,1.27402E+01
5.3896212E-01,1.27402E+01
5.3897136E-01,1.27207E+01
5.3898060E-01,1.26816E+01
5.3898984E-01,1.27207E+01
5.3899908E-01,1.27402E+01
5.3900832E-01,1.27793E+01
5.3901756E-01,1.27402E+01
5.3902680E-01,1.27598E+01
5.3903604E-01,1.27207E+01
5.3904528E-01,1.27988E+01
5.3905452E-01,1.27402E+01
5.3906376E-01,1.27598E+01
5.3907300E-01,1.27598E+01
5.3908224E-01,1.27793E+01
5.3909148E-01,1.27598E+01
5.3910072E-01,1.27402E+01
5.3910996E-01,1.27402E+01
5.3911920E-01,1.27207E+01
5.3912844E-01,1.27598E+01
5.3913768E-01,1.27207E+01
5.3914692E-01,1.27207E+01
5.3915616E-01,1.27793E+01
5.3916540E-01,1.27402E+01
5.3917464E-01,1.27207E+01
5.3918388E-01,1.27793E+01
5.3919312E-01,1.27988E+01
5.3920236E-01,1.27598E+01
5.3921160E-01,1.27402E+01
5.3922084E-01,1.27402E+01
5.3923008E-01,1.27402E+01
5.3923932E-01,1.27402E+01
5.3924856E-01,1.27012E+01
5.3925780E-01,1.27402E+01
5.3926704E-01,1.27598E+01
5.3927628E-01,1.27598E+01
5.3928552E-01,1.27207E+01
5.3929476E-01,1.27598E+01
5.3930400E-01,1.27207E+01
5.3931324E-01,1.27988E+01
5.3932248E-01,1.27793E+01
5.3933172E-01,1.28184E+01
5.3934096E-01,1.27598E+01
5.3935020E-01,1.27402E+01
5.3935944E-01,1.26816E+01
5.3936868E-01,1.27598E+01
5.3937792E-01,1.27988E+01
5.3938716E-01,1.27207E+01
5.3939640E-01,1.27598E+01
5.3940564E-01,1.27988E+01
5.3941488E-01,1.27988E+01
5.3942412E-01,1.27793E+01
5.3943336E-01,1.27793E+01
5.3944260E-01,1.27598E+01
5.3945184E-01,1.27598E+01
5.3946108E-01,1.27207E+01
5.3947032E-01,1.27598E+01
5.3947956E-01,1.27012E+01
5.3948880E-01,1.27402E+01
5.3949804E-01,1.27402E+01
5.3950728E-01,1.26816E+01
5.3951652E-01,1.27793E+01
5.3952576E-01,1.28184E+01
5.3953500E-01,1.27402E+01
5.3954424E-01,1.27988E+01
5.3955348E-01,1.28379E+01
5.3956272E-01,1.27793E+01
5.3957196E-01,1.27402E+01
5.3958120E-01,1.27598E+01
5.3959044E-01,1.27793E+01
5.3959968E-01,1.27988E+01
5.3960892E-01,1.27402E+01
5.3961816E-01,1.27793E+01
5.3962740E-01,1.28379E+01
5.3963664E-01,1.27598E+01
5.3964588E-01,1.28379E+01
5.3965512E-01,1.27598E+01
5.3966436E-01,1.27598E+01
5.3967360E-01,1.27598E+01
5.3968284E-01,1.27793E+01
5.3969208E-01,1.27598E+01
5.3970132E-01,1.27988E+01
5.3971056E-01,1.27988E+01
5.3971980E-01,1.27793E+01
5.3972904E-01,1.27012E+01
5.3973828E-01,1.27793E+01
5.3974752E-01,1.27793E+01
5.3975676E-01,1.27793E+01
5.3976600E-01,1.27793E+01
5.3977524E-01,1.27793E+01
5.3978448E-01,1.27598E+01
5.3979372E-01,1.27598E+01
5.3980296E-01,1.27598E+01
5.3981220E-01,1.26816E+01
5.3982144E-01,1.27793E+01
5.3983068E-01,1.27988E+01
5.3983992E-01,1.27793E+01
5.3984916E-01,1.27207E+01
5.3985840E-01,1.27988E+01
5.3986764E-01,1.27793E+01
5.3987688E-01,1.27793E+01
5.3988612E-01,1.27793E+01
5.3989536E-01,1.28184E+01
5.3990460E-01,1.27793E+01
5.3991384E-01,1.28184E+01
5.3992308E-01,1.27598E+01
5.3993232E-01,1.27988E+01
5.3994156E-01,1.27402E+01
5.3995080E-01,1.27793E+01
5.3996004E-01,1.27598E+01
5.3996928E-01,1.27793E+01
5.3997852E-01,1.27598E+01
5.3998776E-01,1.27598E+01
5.3999700E-01,1.27402E+01
5.4000624E-01,1.27988E+01
5.4001548E-01,1.27988E+01
5.4002472E-01,1.27988E+01
5.4003396E-01,1.27988E+01
5.4004320E-01,1.27793E+01
5.4005244E-01,1.27402E+01
5.4006168E-01,1.27402E+01
5.4007092E-01,1.27598E+01
5.4008016E-01,1.27793E+01
5.4008940E-01,1.27793E+01
5.4009864E-01,1.27207E+01
5.4010788E-01,1.27598E+01
5.4011712E-01,1.27598E+01
5.4012636E-01,1.27402E+01
5.4013560E-01,1.27207E+01
5.4014484E-01,1.27402E+01
5.4015408E-01,1.27598E+01
5.4016332E-01,1.27402E+01
5.4017256E-01,1.27793E+01
5.4018180E-01,1.27793E+01
5.4019104E-01,1.27598E+01
5.4020028E-01,1.27988E+01
5.4020952E-01,1.27598E+01
5.4021876E-01,1.27793E+01
5.4022800E-01,1.27598E+01
5.4023724E-01,1.27598E+01
5.4024648E-01,1.27207E+01
5.4025572E-01,1.27207E+01
5.4026496E-01,1.27988E+01
5.4027420E-01,1.27402E+01
5.4028344E-01,1.27793E+01
5.4029268E-01,1.27598E+01
5.4030192E-01,1.27988E+01
5.4031116E-01,1.27598E+01
5.4032040E-01,1.27793E+01
5.4032964E-01,1.27793E+01
5.4033888E-01,1.27793E+01
5.4034812E-01,1.28184E+01
5.4035736E-01,1.27207E+01
5.4036660E-01,1.27793E+01
5.4037584E-01,1.27598E+01
5.4038508E-01,1.28184E+01
5.4039432E-01,1.27402E+01
5.4040356E-01,1.27207E+01
5.4041280E-01,1.27988E+01
5.4042204E-01,1.27793E+01
5.4043128E-01,1.27402E+01
5.4044052E-01,1.28184E+01
5.4044976E-01,1.27207E+01
5.4045900E-01,1.27793E+01
5.4046824E-01,1.27402E+01
5.4047748E-01,1.27793E+01
5.4048672E-01,1.27988E+01
5.4049596E-01,1.27988E+01
5.4050520E-01,1.27793E+01
5.4051444E-01,1.28184E+01
5.4052368E-01,1.27012E+01
5.4053292E-01,1.27988E+01
5.4054216E-01,1.27207E+01
5.4055140E-01,1.27207E+01
5.4056064E-01,1.27402E+01
5.4056988E-01,1.27598E+01
5.4057912E-01,1.27402E+01
5.4058836E-01,1.27793E+01
5.4059760E-01,1.27793E+01
5.4060684E-01,1.27598E+01
5.4061608E-01,1.27207E+01
5.4062532E-01,1.27402E+01
5.4063456E-01,1.27402E+01
5.4064380E-01,1.27207E+01
5.4065304E-01,1.27988E+01
5.4066228E-01,1.27793E+01
5.4067152E-01,1.27598E+01
5.4068076E-01,1.27402E+01
5.4069000E-01,1.27793E+01
5.4069924E-01,1.27988E+01
5.4070848E-01,1.27793E+01
5.4071772E-01,1.28184E+01
5.4072696E-01,1.27598E+01
5.4073620E-01,1.27988E+01
5.4074544E-01,1.28184E+01
5.4075468E-01,1.27598E+01
5.4076392E-01,1.27793E+01
5.4077316E-01,1.27988E+01
5.4078240E-01,1.27988E+01
5.4079164E-01,1.27207E+01
5.4080088E-01,1.28184E+01
5.4081012E-01,1.27207E+01
5.4081936E-01,1.28574E+01
5.4082860E-01,1.27402E+01
5.4083784E-01,1.27793E+01
5.4084708E-01,1.27988E+01
5.4085632E-01,1.27988E+01
5.4086556E-01,1.28965E+01
5.4087480E-01,1.27402E+01
5.4088404E-01,1.27793E+01
5.4089328E-01,1.27402E+01
5.4090252E-01,1.28184E+01
5.4091176E-01,1.27402E+01
5.4092100E-01,1.28184E+01
5.4093024E-01,1.27793E+01
5.4093948E-01,1.27402E+01
5.4094872E-01,1.27793E+01
5.4095796E-01,1.27793E+01
5.4096720E-01,1.28379E+01
5.4097644E-01,1.28379E+01
5.4098568E-01,1.27988E+01
5.4099492E-01,1.27207E+01
5.4100416E-01,1.27598E+01
5.4101340E-01,1.27598E+01
5.4102264E-01,1.27793E+01
5.4103188E-01,1.27988E+01
5.4104112E-01,1.27207E+01
5.4105036E-01,1.27598E+01
5.4105960E-01,1.28184E+01
5.4106884E-01,1.27793E+01
5.4107808E-01,1.27988E+01
5.4108732E-01,1.27988E+01
5.4109656E-01,1.27598E+01
5.4110580E-01,1.27793E+01
5.4111504E-01,1.27402E+01
5.4112428E-01,1.28184E+01
5.4113352E-01,1.27598E+01
5.4114276E-01,1.28184E+01
5.4115200E-01,1.27988E+01
5.4116124E-01,1.27988E+01
5.4117048E-01,1.26816E+01
5.4117972E-01,1.28184E+01
5.4118896E-01,1.27988E+01
5.4119820E-01,1.27988E+01
5.4120744E-01,1.27793E+01
5.4121668E-01,1.28379E+01
5.4122592E-01,1.27793E+01
5.4123516E-01,1.27793E+01
5.4124440E-01,1.27402E+01
5.4125364E-01,1.27793E+01
5.4126288E-01,1.28184E+01
5.4127212E-01,1.27793E+01
5.4128136E-01,1.27598E+01
5.4129060E-01,1.27598E+01
5.4129984E-01,1.27402E+01
5.4130908E-01,1.28184E+01
5.4131832E-01,1.27793E+01
5.4132756E-01,1.28379E+01
5.4133680E-01,1.27988E+01
5.4134604E-01,1.27598E+01
5.4135528E-01,1.27207E+01
5.4136452E-01,1.27793E+01
5.4137376E-01,1.27207E+01
5.4138300E-01,1.28184E+01
5.4139224E-01,1.27598E+01
5.4140148E-01,1.27793E+01
5.4141072E-01,1.28184E+01
5.4141996E-01,1.27793E+01
5.4142920E-01,1.27012E+01
5.4143844E-01,1.27793E+01
5.4144768E-01,1.27988E+01
5.4145692E-01,1.27988E+01
5.4146616E-01,1.27988E+01
5.4147540E-01,1.27793E+01
5.4148464E-01,1.27988E+01
5.4149388E-01,1.27402E+01
5.4150312E-01,1.27402E+01
5.4151236E-01,1.27793E+01
5.4152160E-01,1.27988E+01
5.4153084E-01,1.28379E+01
5.4154008E-01,1.28379E+01
5.4154932E-01,1.27793E+01
5.4155856E-01,1.27402E+01
5.4156780E-01,1.28184E+01
5.4157704E-01,1.27988E+01
5.4158628E-01,1.27598E+01
5.4159552E-01,1.28184E+01
5.4160476E-01,1.27793E+01
5.4161400E-01,1.27598E+01
5.4162324E-01,1.27012E+01
5.4163248E-01,1.27793E+01
5.4164172E-01,1.27988E+01
5.4165096E-01,1.27793E+01
5.4166020E-01,1.27598E+01
